FW_id|FW_name|source_zone|dest_zone|insert_time 
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:14
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:25:14
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:14
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:25:14
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:14
251|VSX_MPBN|null|null|2024-06-07 10:25:14
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:25:14
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:14
214|DCN|null|null|2024-06-07 10:25:14
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:25:14
218|HHT9603.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:25:14
206|HHT9603.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
40|PDL103INTRANET.VPN.FW.01|INTRANET_VNM|THITRUONG|2024-06-07 10:25:14
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:25:14
23|PLM9102IPCC.FW01|IPCC_SERVER|CSKH_HCM|2024-06-07 10:25:14
255|SPHL08FIREWALL01|null|null|2024-06-07 10:25:14
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:25:14
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:25:14
245|HLC9106.DATA.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
33|HLC9106.IT.FG1500.FWPUB.02|IPBN_ZONE|APP_VAS_PUB_ZONE|2024-06-07 10:25:14
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:25:14
4|VTCA.PDL.EXT.FW01|PDL-DCN|PDL-DMZ|2024-06-07 10:25:14
205|HHT9603.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:25:14
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:25:14
44|T6HLC_KGM|null|null|2024-06-07 10:25:14
60|EVN.AMIONE.HNI.FW01|null|VPN_AOM_VTNet|2024-06-07 10:25:14
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:25:14
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:25:14
32|HLC9106.IT.FG1500.FWPUB.01|IPBN_ZONE|APP_VAS_PUB_ZONE|2024-06-07 10:25:14
60|EVN.AMIONE.HNI.FW01|null|VPN_AOM_VTNet|2024-06-07 10:25:14
214|DCN|null|null|2024-06-07 10:25:14
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
32|HLC9106.IT.FG1500.FWPUB.01|IPBN_ZONE|APP_VAS_PUB_ZONE|2024-06-07 10:25:14
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:14
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:25:14
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:25:14
23|PLM9102IPCC.FW01|IPCC_SERVER|CSKH_HCM|2024-06-07 10:25:14
4|VTCA.PDL.EXT.FW01|PDL-DCN|PDL-DMZ|2024-06-07 10:25:14
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:25:14
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:25:14
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.Private.Zone|2024-06-07 10:25:14
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
33|HLC9106.IT.FG1500.FWPUB.02|IPBN_ZONE|APP_VAS_PUB_ZONE|2024-06-07 10:25:14
251|VSX_MPBN|null|null|2024-06-07 10:25:14
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:25:14
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
245|HLC9106.DATA.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
22|HKH9103IPCC.FW01|SERVER_ZONE|OUT_ZONE|2024-06-07 10:25:14
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:25:14
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:25:14
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
256|SPHL08FIREWALL02|null|null|2024-06-07 10:25:14
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:25:14
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:25:14
205|HHT9603.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:25:14
215|HHT9603.CLOUD.PUB|null|null|2024-06-07 10:25:14
57|BDG-VDI-FG800C-01|null|null|2024-06-07 10:25:14
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:14
243|HLC9106.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
206|HHT9603.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
218|HHT9603.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:14
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
41|PDL103DCN.VPN.FW.01|DCN_VNM|THITRUONG|2024-06-07 10:25:14
229|HHT9603.DATA.PUB|null|null|2024-06-07 10:25:14
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:25:14
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:25:14
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:14
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:25:14
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
244|HLC9106.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:25:14
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:14
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:25:14
255|SPHL08FIREWALL01|null|null|2024-06-07 10:25:14
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:25:14
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
206|HHT9603.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:14
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:25:14
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
218|HHT9603.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:25:14
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:25:14
255|SPHL08FIREWALL01|null|null|2024-06-07 10:25:14
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:25:14
243|HLC9106.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:25:14
251|VSX_MPBN|null|null|2024-06-07 10:25:14
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
214|DCN|null|null|2024-06-07 10:25:14
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:14
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
256|SPHL08FIREWALL02|null|null|2024-06-07 10:25:14
215|HHT9603.CLOUD.PUB|null|null|2024-06-07 10:25:14
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
50|FW_ISTP KV3_01|TONGDAI|INTERNET|2024-06-07 10:25:14
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:14
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
244|HLC9106.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.Private.Zone|2024-06-07 10:25:14
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:14
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:25:14
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:25:14
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:14
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:25:14
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:25:14
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:25:14
245|HLC9106.DATA.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
33|HLC9106.IT.FG1500.FWPUB.02|APP_VAS_PUB_ZONE|IPBN_ZONE|2024-06-07 10:25:14
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
32|HLC9106.IT.FG1500.FWPUB.01|APP_VAS_PUB_ZONE|IPBN_ZONE|2024-06-07 10:25:14
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:25:14
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
57|BDG-VDI-FG800C-01|null|null|2024-06-07 10:25:14
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:25:14
4|VTCA.PDL.EXT.FW01|PDL-DCN|PDL-DMZ|2024-06-07 10:25:14
12|HLC105F800CFWSIRC01|To_Intranet|To_SIRC|2024-06-07 10:25:14
205|HHT9603.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:25:14
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:25:14
60|EVN.AMIONE.HNI.FW01|To_Zone_LB|VPN_AOM_VTNet|2024-06-07 10:25:14
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:25:14
229|HHT9603.DATA.PUB|null|null|2024-06-07 10:25:14
22|HKH9103IPCC.FW01|OUT_ZONE|SERVER_ZONE|2024-06-07 10:25:14
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:25:14
23|PLM9102IPCC.FW01|CSKH_HCM|IPCC_SERVER|2024-06-07 10:25:14
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:14
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:14
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
17|HLC9102_MAIL_FW01|To_Mail.Private.Zone|To_Intranet.Zone|2024-06-07 10:25:14
23|PLM9102IPCC.FW01|CSKH_HCM|IPCC_SERVER|2024-06-07 10:25:14
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:14
33|HLC9106.IT.FG1500.FWPUB.02|APP_VAS_PUB_ZONE|IPBN_ZONE|2024-06-07 10:25:14
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:25:14
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:25:14
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:14
4|VTCA.PDL.EXT.FW01|PDL-DCN|PDL-DMZ|2024-06-07 10:25:14
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:14
245|HLC9106.DATA.PUB.CLUSTER-1|null|null|2024-06-07 10:25:14
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:14
22|HKH9103IPCC.FW01|OUT_ZONE|SERVER_ZONE|2024-06-07 10:25:14
206|HHT9603.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:14
229|HHT9603.DATA.PUB|null|null|2024-06-07 10:25:14
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:14
12|HLC105F800CFWSIRC01|To_Intranet|To_SIRC|2024-06-07 10:25:14
40|PDL103INTRANET.VPN.FW.01|INTRANET_VNM|THITRUONG|2024-06-07 10:25:14
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:14
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:25:14
205|HHT9603.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:14
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:25:14
255|SPHL08FIREWALL01|null|null|2024-06-07 10:25:30
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:30
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:30
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:25:30
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:25:30
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:25:30
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:25:30
12|HLC105F800CFWSIRC01|To_Intranet|To_SIRC|2024-06-07 10:25:30
40|PDL103INTRANET.VPN.FW.01|INTRANET_VNM|THITRUONG|2024-06-07 10:25:30
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:30
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
218|HHT9603.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:25:30
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:25:30
214|DCN|null|null|2024-06-07 10:25:30
50|FW_ISTP KV3_01|INTERNET|TONGDAI|2024-06-07 10:25:30
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:25:30
60|EVN.AMIONE.HNI.FW01|To_Zone_LB|VPN_AOM_VTNet|2024-06-07 10:25:30
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:30
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:25:30
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:30
229|HHT9603.DATA.PUB|null|null|2024-06-07 10:25:30
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:30
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:25:30
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:25:30
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:25:30
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
57|BDG-VDI-FG800C-01|null|null|2024-06-07 10:25:30
32|HLC9106.IT.FG1500.FWPUB.01|APP_VAS_PUB_ZONE|IPBN_ZONE|2024-06-07 10:25:30
218|HHT9603.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
243|HLC9106.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:30
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:25:30
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:25:30
57|BDG-VDI-FG800C-01|null|null|2024-06-07 10:25:30
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:25:30
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:25:30
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
41|PDL103DCN.VPN.FW.01|DCN_VNM|THITRUONG|2024-06-07 10:25:30
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:25:30
229|HHT9603.DATA.PUB|null|null|2024-06-07 10:25:30
245|HLC9106.DATA.PUB.CLUSTER-1|null|null|2024-06-07 10:25:30
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:25:30
214|DCN|null|null|2024-06-07 10:25:30
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:30
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:25:30
256|SPHL08FIREWALL02|null|null|2024-06-07 10:25:30
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:25:30
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
251|VSX_MPBN|null|null|2024-06-07 10:25:30
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:30
244|HLC9106.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:25:30
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:30
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:25:30
22|HKH9103IPCC.FW01|OUT_ZONE|SERVER_ZONE|2024-06-07 10:25:30
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:25:30
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:25:30
23|PLM9102IPCC.FW01|CSKH_HCM|IPCC_SERVER|2024-06-07 10:25:30
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:25:30
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:25:30
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
206|HHT9603.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
32|HLC9106.IT.FG1500.FWPUB.01|APP_VAS_PUB_ZONE|IPBN_ZONE|2024-06-07 10:25:30
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:30
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:30
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:30
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:25:30
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:25:30
33|HLC9106.IT.FG1500.FWPUB.02|APP_VAS_PUB_ZONE|IPBN_ZONE|2024-06-07 10:25:30
44|T6HLC_KGM|null|null|2024-06-07 10:25:30
215|HHT9603.CLOUD.PUB|null|null|2024-06-07 10:25:30
255|SPHL08FIREWALL01|null|null|2024-06-07 10:25:30
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:30
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:25:30
12|HLC105F800CFWSIRC01|To_Intranet|To_SIRC|2024-06-07 10:25:30
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:25:30
205|HHT9603.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
4|VTCA.PDL.EXT.FW01|PDL-DCN|PDL-DMZ|2024-06-07 10:25:30
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
4|VTCA.PDL.EXT.FW01|PDL-DCN|PDL-DMZ|2024-06-07 10:25:30
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:25:30
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:25:30
245|HLC9106.DATA.PUB.CLUSTER-1|null|null|2024-06-07 10:25:30
32|HLC9106.IT.FG1500.FWPUB.01|IPBN_ZONE|APP_VAS_PUB_ZONE|2024-06-07 10:25:30
255|SPHL08FIREWALL01|null|null|2024-06-07 10:25:30
251|VSX_MPBN|null|null|2024-06-07 10:25:30
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:30
33|HLC9106.IT.FG1500.FWPUB.02|IPBN_ZONE|APP_VAS_PUB_ZONE|2024-06-07 10:25:30
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:25:30
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:25:30
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:25:30
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:25:30
229|HHT9603.DATA.PUB|null|null|2024-06-07 10:25:30
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
244|HLC9106.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:25:30
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:30
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:25:30
57|BDG-VDI-FG800C-01|null|null|2024-06-07 10:25:30
256|SPHL08FIREWALL02|null|null|2024-06-07 10:25:30
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:25:30
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:25:30
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:25:30
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:25:30
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:25:30
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:30
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.Private.Zone|2024-06-07 10:25:30
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:25:30
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:30
205|HHT9603.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:25:30
214|DCN|null|null|2024-06-07 10:25:30
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:25:30
215|HHT9603.CLOUD.PUB|null|null|2024-06-07 10:25:30
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:25:30
216|HHT9603.DATA.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:25:30
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:25:30
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:25:30
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:25:30
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:25:30
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:25:30
55|PVN9105FW1200D_CP_PUB_01|VAS-INTERNET|INTERNET|2024-06-07 10:25:30
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:25:30
206|HHT9603.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:25:30
45|T2HLC_KGM|null|null|2024-06-07 10:25:30
243|HLC9106.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
218|HHT9603.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:25:30
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:25:30
243|HLC9106.DATA.CP15600.FWPUB.02|null|null|2024-06-07 10:25:30
